TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
Mercyhurst,97.743802974572,97.211898288821,0.51568282575925,0–1,0,1,38.1,62,20.9,22.7,23.9,20.3,23.9,42.4,83.8,35.3,72.4,31.3,17.6,1.7,21.6,30.4,46.7,23.9,22.7,77.3,,,,2025,,,,-0.03085194560839,71.4,70.6
Elon,63.760883516441,89.548471757933,0.019726630242938,0–1,0,1,23.1,49.3,13.5,27.4,34.3,9.6,17.1,41,72.9,23.1,57.7,15.4,19,1.9,12.8,54.5,52.9,25,28.8,68,,,,2025,,,,-0.037098170000975,85.7,80
"Appalachian St.",65.868061589795,102.99224913976,0.0058206789020806,0–1,0,1,32.4,51.3,14.8,19.5,30,8.6,25,40.9,70.1,34.2,51.3,18.8,34.2,7.7,2.6,50,69.7,29.6,49.4,66.6,,,,2025,,,,-0.16859431469048,62.5,100
"Cleveland St.",105.33266666667,101.83183333333,0.59597202630678,0–1,0,1,44.4,61.1,32.3,33.3,28.9,12,28.6,27.3,83.2,37.8,56.9,36,47.6,13.7,27,26.1,48.7,40.3,29.2,78.6,,,,2025,,,,-0.11128706717498,70,66.7
"St. John's",93.439148051948,81.737417532468,0.82327318349886,0–4,0,4,39.3,55.9,13.3,20.7,25.3,17.5,20.9,29.2,64.2,40.7,63.8,25,28.6,2.9,16.1,53.5,61.6,43.8,37.8,64.4,,,,2025,,,,-0.30135507177302,78.6,80.4
"Long Beach St.",83.736904369715,96.804241982712,0.15874084973911,0–2,0,2,37.2,58.5,22.3,24.7,31.7,21.6,24.7,57.9,83.5,47.6,65.8,10.3,27.7,1.8,8.5,51.2,64,32.2,29.7,81.7,,,,2025,,,,-0.20455945285279,63,71.8
Samford,94.769949548718,97.812749821459,0.41012963919502,0–4,0,4,44.8,56.3,27.7,25.3,30.6,15.6,28.9,49.1,78.5,44.3,55.7,30.5,38.1,3.6,14.1,60.4,58.2,35.5,37.8,74.2,,,,2025,,,,-0.57375985061476,57.8,73.4
"Kansas St.",109.89089387755,83.332996853741,0.96012826451317,2–6,2,8,46.8,50.3,20.6,23.5,21.6,20.5,27.4,32.2,68.9,47.9,48,29.7,36.2,11.2,7.1,61,54.8,33.8,36.8,68.2,,,,2025,,,,0.67824856050421,63.5,69
Pepperdine,103.05254583198,102.85371429572,0.50555220950842,0–1,0,1,38.1,57.7,22,19.7,19.3,20.8,25,67.6,67.4,27.3,64.4,34.6,30.8,4.4,9.1,77.8,62.2,44.1,36.6,67.2,,,,2025,,,,-0.030713628673341,69.2,64.3
"Grambling St.",86.923863873986,92.371300784585,0.33203113025333,0–3,0,3,34.3,55.2,29.3,34.8,26.5,26.5,32.9,49.6,81.8,33.7,55.3,25,36.7,4.7,10.2,50,56.2,16.2,28.6,79.7,,,,2025,,,,-0.57952091980347,65.5,68.5
"Texas Southern",74.704433817962,99.422665492108,0.036014047503745,0–2,0,2,24.3,59.3,22.5,32.8,23,20.3,30.4,42.7,76.3,29.6,57.1,7.5,42,4.8,13.3,40.6,56.5,29,37.3,74.2,,,,2025,,,,-0.31290552381572,61.3,65.9
Colorado,103.24606874658,85.871340968304,0.89274077401448,2–8,2,10,48.1,52.1,24.4,25.8,27.3,19.7,28.6,30.2,68.1,49,50.7,30.7,36.1,6.8,10.9,58.6,57.5,31.6,39.6,67.5,,,,2025,,,,0.35277005717027,67.2,78.7
Auburn,103.43107653819,86.991151617463,0.87981073918295,0–11,0,11,44.4,58.2,30.9,31.8,26.7,24.1,31.9,33.3,72.8,44.4,59.1,29.4,37.4,5.5,7.6,50.6,53.6,16.2,30.3,70.1,,,,2025,,,,-1.6422202298489,66.7,79.5
"New Orleans",83.252863846153,93.320738415545,0.21201232204632,0–3,0,3,41.6,59.9,18.6,18.9,33.2,23.2,19.1,48.3,83.4,36.2,61.3,37.8,38.5,4.4,15.7,55.6,63.6,26.2,41.2,83.9,,,,2025,,,,-0.29938286944518,62.5,61.4
"Idaho St.",80.299021565266,94.883657779418,0.1279417014478,0–2,0,2,30.7,65,21.9,31,31.1,18.5,36,32.1,67.6,24.7,61.9,38.1,46,4.8,11.8,54.8,62.9,18.4,44.2,68.5,,,,2025,,,,-0.27583256158783,48,77.1
"Western Carolina",90.691920614236,109.13453681027,0.10632887236536,0–2,0,2,41.7,59.9,23.3,19.8,33.3,15.4,18.2,58.8,78,43.1,64.8,26.3,33.9,2.8,6.2,52.6,55.6,36.9,35.3,69.2,,,,2025,,,,-0.23262960892357,83.3,72.7
"Eastern Kentucky",86.51722280181,92.740667227837,0.3102756184025,0–2,0,2,34,61.2,13.3,42.4,25.1,19.9,21.1,38.7,77.7,34.6,57.4,22,48.4,3.2,15.4,57.9,52.2,39.1,24.8,72.7,,,,2025,,,,-0.26027674901391,64.7,71.7
"South Carolina St.",82.001246310103,107.9344272063,0.040695985962048,0–1,0,1,53.9,68,26.3,20.3,41.1,22.7,9.5,50,70.6,48.1,69.2,45.5,44,0,3.7,44.4,71.1,28.9,39.1,68.7,,,,2025,,,,-0.23477404055487,60,61.5
"West Georgia",90.092087753935,98.586145669179,0.2618971007947,0–2,0,2,41.7,52.2,26.7,22.3,32.8,15.8,38.3,51.7,76.1,39.2,59.2,30.4,25.9,4.9,21.6,60.5,60,38.3,34.4,73.8,,,,2025,,,,-0.38813697073564,65.6,77.1
Virginia,104.69017295629,88.069814247581,0.87953850902976,1–5,1,6,43.8,48.2,21.2,17.3,21.2,17.3,18.8,41,72.5,39.5,52.4,34.4,27.4,11.8,12.7,53.4,68.6,35.4,36.7,69.5,,,,2025,,,,0.20274662004544,73.3,81.1
UCF,100.50293188198,96.421840459488,0.61697373206291,0–8,0,8,41.4,59.4,29.5,26.4,21.6,18.9,28.4,35.3,72.3,41.2,58.6,27.9,40.3,6.1,8.6,37.4,74.8,21.9,44.8,72,,,,2025,,,,-1.2317804348836,72.1,75.2
Drexel,83.618079857363,104.84607645645,0.06902998517066,0–1,0,1,36.7,65.5,15,16.9,31.5,12.3,38.5,36.7,73.1,38.1,61.2,22.2,50,2,14.3,55,36.6,30,31,66.3,,,,2025,,,,-0.19948483761262,77.8,66.7
"Charleston Southern",91.08812878252,94.785624833044,0.3875581346162,0–3,0,3,32.3,54.8,19.9,26.3,27.3,15.2,27.3,51.4,74.6,34.4,57.1,18.8,32.1,5,13.9,50,57.3,34.4,25.8,73,,,,2025,,,,-0.25532003655642,62.2,77.2
"Northern Iowa",133.79833333333,104.41883333333,0.94537664188716,0–1,0,1,55.5,58.1,34.4,35.5,12.1,16.1,19.4,32.3,74.7,56.4,58.3,36,38.5,8.3,7.7,29,83.9,39.1,41.9,74.3,,,,2025,,,,-0.1251524099052,68.2,90.9
"South Carolina",124.41591634006,70.985239746433,0.99842719212114,16–3,16,19,49.4,41,25.7,20.5,18.2,22.2,34.8,35.3,71.8,50.5,39.8,30.7,29.3,11.8,7.3,52.2,53.2,25.2,27.8,69.5,,,,2025,,,,13.412667853382,75.4,72.2
Lamar,105.605,105.01683333333,0.51605154092595,0–1,0,1,53.8,55.6,55,53.2,39.4,14.1,38.1,45.2,71.1,55.6,54,25,41.7,8,5.6,47.6,62.5,10,19.4,71,,,,2025,,,,-0.02878336390988,68.2,78.8
Kentucky,114.83282450665,75.780258202538,0.9916727088921,5–6,5,11,48.8,40.3,17.4,26,19.7,16.2,26.5,33.8,72.4,52.8,42.5,28.6,23.3,11.8,8.9,51.2,52.5,39.7,28.8,69.3,,,,2025,,,,3.252432806626,75,75.3
Lafayette,83.972834957244,103.29614283876,0.084576770733698,0–2,0,2,36.4,62.2,3.6,32.8,32.1,16.7,19.2,43.1,71.7,37.3,52.1,23.3,50,2.7,19.4,42.9,73.1,39.1,44.3,68.1,,,,2025,,,,-0.15714590426868,75,60.5
"North Carolina Central",80.1485658701,114.92445321764,0.015603715602734,0–4,0,4,35.7,63.2,32.1,36.6,38.8,10.3,31.5,49.1,85,35.7,59.6,23.9,46.1,5.8,22.3,37.5,51.9,29.9,38.1,79.5,,,,2025,,,,-0.57850086615285,59.7,67.5
Wisconsin,112.01508132075,96.692903298854,0.84443121726124,1–8,1,9,49.1,58.4,28.4,19.6,24.3,15.5,26.5,31.5,70,44,58.4,39.8,38.9,6.4,11.4,71,59.8,32.7,29.2,67.9,,,,2025,,,,-0.66889177540919,73.6,75
Alabama,113.47591060573,81.300346399157,0.9788463745178,4–7,4,11,49.7,47,26,29.9,21.5,19.3,26.1,32.5,73.7,47.5,47.7,35.9,30,7.5,6.8,53.6,55,34.5,28.7,70.5,,,,2025,,,,2.2652722953498,66.7,77.4
"Alabama A&M",93.625180372868,92.704775334086,0.52837271417697,0–2,0,2,42.5,61.3,29.2,20.3,25.7,21.1,30.7,38.5,75.8,40,62.6,33.3,38.2,5.1,6.7,56.5,57.3,25,25.6,73.6,,,,2025,,,,-0.41990076284994,60,51.9
"Cal Baptist",102.52526097897,111.64822657048,0.27283135018553,0–1,0,1,37.3,61.5,23.7,44.3,25.6,13.5,36.6,50,66.5,37.1,56.8,25,45.8,10.8,34.3,57.9,62.5,40.7,39.3,62,,,,2025,,,,-0.037098170000975,57.1,70.4
"La Salle",90.87946207597,103.51180565823,0.18291167703273,0–1,0,1,29.8,55.5,36.8,36.6,32.8,12.6,29.5,60.5,79.2,31.4,58.6,18.2,25,2.9,20,33.3,45.5,38.6,14.6,79.1,,,,2025,,,,-0.02878336390988,71.4,66.7
Tulsa,91.610833333333,97.511333333333,0.32787334707398,0–1,0,1,38.9,57.1,31.7,33.8,28.4,19.7,33.3,46.8,81.1,50,51.1,17.2,43.8,13.3,5.9,54.5,54.1,46,41.6,72.6,,,,2025,,,,-0.20336792575403,60,53.8
Kansas,104.38911160296,92.70803883446,0.79652366873011,1–8,1,9,46.4,57.1,35.6,31.2,21.5,18,14.1,29.2,70.4,40.9,54.6,39,40.7,5.7,11.1,48.1,67.1,31.1,39.7,69.6,,,,2025,,,,-0.61712704929108,77.2,70.7
"St. Thomas",76.929210504515,88.184077541214,0.17218520253978,0–1,0,1,28.5,61.8,16.9,29.1,24.1,21.3,37,23.1,70.4,31.1,59.5,15,46.2,11.9,15.6,41.2,80.6,30.8,23.6,68.9,,,,2025,,,,-0.22029407500125,90.9,75
"Michigan St.",112.40751793316,80.28295351568,0.97957972472686,5–7,5,12,45.3,49,33.2,40.6,21.8,26.7,32.9,33.8,75.8,44,48.3,32.5,33.6,11.6,9.1,52.8,64.3,26.9,33,73.8,,,,2025,,,,2.9078798437041,76.1,75.5
Clemson,105.06927434453,87.224787539158,0.89477867189632,0–9,0,9,43.5,50.5,25,24.7,23.1,14.5,21.6,35.2,67.3,40,50.3,33.8,34.1,5.1,14.4,55.5,57.8,33.3,30.9,65.6,,,,2025,,,,-1.3715343787297,77.5,70.9
"Coastal Carolina",112.45166666667,95.926166666667,0.86150707960116,0–1,0,1,47.6,57.6,17.7,22.2,19.5,13.9,18.4,44.2,71.9,38.2,58.1,39.3,37.9,9.3,17.6,37.5,61.1,45.2,40.3,69.8,,,,2025,,,,-0.11123633197608,81.8,37.5
"North Carolina A&T",87.621833333333,84.641333333333,0.5982036972174,0–1,0,1,36,49.2,30,18.6,31.2,14.9,28.6,19.4,67.2,37.5,50,20,32.3,7.1,12.5,52.9,62.5,20,52.5,68,,,,2025,,,,-0.2836409952467,73.3,72.7
Washington,113.64620544294,87.830065673407,0.95089264215112,1–9,1,10,49.3,51.3,18.5,26.6,23.4,20.4,31.2,38.1,69.1,48.2,51.9,34.1,33.1,7.7,6.8,48.2,54.8,36.7,27.4,66.7,,,,2025,,,,-0.68593832451535,80.6,77
UMBC,59.978770779742,76.476710093215,0.057624875396404,0–1,0,1,29.1,52.6,32.6,33.3,35.8,31.5,13.9,56.7,69.8,20.8,61.4,26.3,15.4,4.5,8.3,60,27.6,44.2,22.8,66.8,,,,2025,,,,-0.33411475152332,50,73.7
"Louisiana Monroe",72.039556782761,87.395153561768,0.097785030623796,0–2,0,2,30,53.6,20,22.9,26.5,15.5,22.7,26.3,77.4,34.1,59.3,12.5,30.5,3.7,4.5,50,57.6,26.7,42.1,76.7,,,,2025,,,,-0.47084910420462,70.8,68.8
"South Alabama",77.724544737474,96.645975513564,0.075462353809081,0–1,0,1,35.4,57.1,43.9,44.4,41.3,15.1,22.6,41.9,72.6,37,63.8,21.4,25,2.1,22.2,46.2,70.6,34.1,25.4,73.5,,,,2025,,,,-0.10162249730488,55.6,78.6
Butler,99.130806934002,91.152353984962,0.7241100323242,0–5,0,5,47.4,59.8,23.3,26,34,18.5,24.3,38.1,71.2,40.5,57.5,39.6,43.3,2.8,13.9,69,64.2,36.5,31.2,70.6,,,,2025,,,,-0.49797124075988,77.6,71.6
Evansville,62.46056679102,97.380391386871,0.0060176142935712,0–1,0,1,31.5,48.4,16.7,20.4,44.6,11.2,35,56.9,80.7,40.7,60.9,14.8,8.3,2.9,14.8,53.3,29.5,50,25.8,76.7,,,,2025,,,,-0.16859431469048,66.7,84.2
Iowa,111.70459798192,77.033595454713,0.9862597019726,3–7,3,10,48,44.8,33.7,27.8,25.3,20,31.3,29.6,72.3,47.4,43.4,32.7,31.8,5.5,11,66.7,53.2,36,34,68.8,,,,2025,,,,1.3300910554584,73.4,72.6
"Florida A&M",86.287614458328,102.81593025658,0.11759302063193,0–2,0,2,43.8,61.4,21,39.8,32.7,18.4,25,42.6,73,44,57.9,28.6,44.7,3.9,11.9,41.9,58.5,20,38.2,69.3,,,,2025,,,,-0.41902749365778,81.8,81.6
TCU,120.77753151977,77.633309035576,0.9938336791199,8–3,8,11,49.8,44.4,27.1,24.9,21.5,13.7,29.1,25.5,67.2,48.2,42.6,35.1,33,9.8,6.3,60,45.9,37.3,26.7,65.3,,,,2025,,,,6.3282715594627,73.5,69.5
"Middle Tennessee",106.83291666667,90.187166666667,0.87521287867282,0–2,0,2,44.6,50.4,36,35.4,24.4,15.8,29.2,40.5,69.6,44.4,42.4,30,38.2,16.9,12.3,48.9,60.8,27,53.5,65.1,,,,2025,,,,-0.29066663373514,60,77.8
Oregon,97.769202731421,78.844342258516,0.92230189936515,3–7,3,10,39.8,48.3,24.5,33.8,20.9,23.6,25.3,29.3,70.6,38.8,45.6,28.6,35.6,6.1,8.2,57.7,56,25.9,34.7,68.7,,,,2025,,,,1.1414581413261,75.3,79.6
Harvard,108.20933333333,71.323333333333,0.99178632363827,1–0,1,1,47,37.8,24.2,77.6,22.8,34.2,28.2,44.1,70.1,45.2,45.2,33.3,16.7,9.7,4.8,40.7,52.9,36.4,36.7,71,,,,2025,,,,0.80665168294735,62.5,81.6
Florida,104.57544473308,89.587642718387,0.8555672651586,1–13,1,14,43.5,51,32.9,31,25.2,16.7,32.7,35,76.3,44,51.3,28,33.5,6.1,8.1,46.5,53.8,26.3,33.4,73.4,,,,2025,,,,-1.5211976685834,70.5,74
"Saint Joseph's",95.642666666667,75.833833333333,0.93516373480112,0–1,0,1,49.2,45.5,21,17.9,29.6,21,27,21.4,72,51.3,47.2,30.4,29,5.6,12.8,59.3,65.4,37.1,46.3,71.3,,,,2025,,,,-0.21065124538831,76.9,91.7
"Saint Mary's",95.423067272575,99.474197775238,0.38268992312246,0–1,0,1,43.2,61.4,13.6,45.6,26,26,25,46.7,73,46.7,51.9,21.4,46.7,18.5,13.3,33.3,71.4,23.7,52.6,71.8,,,,2025,,,,-0.20900417153001,87.5,76.9
"Texas A&M Corpus Chris",74.228378972562,71.385314155942,0.61043125968317,0–1,0,1,30.8,41.7,20,28.8,30.6,20.9,33.3,39.1,71.8,34.7,30.6,9.1,36.7,8.3,18.4,22.2,72.7,18.3,45.5,70,,,,2025,,,,-0.11457378848166,41.7,52.6
"Ohio St.",111.08524063625,80.807729387755,0.97490300860695,5–5,5,10,45.5,51.4,30.4,30.5,15.8,24.4,21.3,32.7,72.7,44.3,47.5,32.4,39.8,10.3,6.8,48.4,66.9,27.1,32.3,70.7,,,,2025,,,,3.2930960136069,70.2,76.7
"Florida St.",112.04335510056,85.283954404404,0.95844701869552,3–6,3,9,44.3,46.9,23.6,22.9,16.1,14.8,26.5,32.3,76.6,44.1,48.3,29.8,28.7,10.3,6.5,37.2,55.8,27.8,27.1,75,,,,2025,,,,1.5167900229826,74.5,71.4
"Seton Hall",94.776952784077,92.72259904258,0.56267151602319,0–5,0,5,35.6,60.9,16.2,23.2,20.8,19.9,24.8,38.5,70.3,35.9,60.4,23.4,41.1,3.3,6.1,55.7,63.8,35.9,41.5,68.5,,,,2025,,,,-0.49710998863444,72,76.4
"North Carolina",106.94934045123,72.321804976869,0.98900371216179,7–4,7,11,44.9,42,25.8,21.5,19.4,19.9,26.8,29.1,68.7,41.9,41.2,34.3,29.1,7.4,10.9,43.8,49.2,30.8,33.7,67.2,,,,2025,,,,5.1155648924531,66.1,68.3
"Houston Christian",69.291891449778,94.500687539113,0.027432501134752,0–2,0,2,32.1,54.3,12.8,22.5,36.6,11.5,25.9,30.1,73.7,27.4,55.4,25.5,34.8,4.3,21,41.4,59.7,43.1,33.3,74.4,,,,2025,,,,-0.26516012539188,71.4,67.7
Lehigh,87.839333333333,83.846833333333,0.63063761612757,0–1,0,1,37.8,60.9,53.1,20.3,30.3,24,19.4,25.8,79.1,50,69.8,18.5,28.6,0,4.5,50,55.6,55.1,32.8,76.1,,,,2025,,,,-0.13089812342972,69.2,61.5
"Saint Francis",55.526293910257,113.34593181987,0.00027286517373818,0–1,0,1,27.4,61.3,22.6,33.8,31.8,13.8,22.2,56.3,72.4,28,66.7,17.9,34.6,6.7,28,83.3,69.2,52.8,36.6,69.3,,,,2025,,,,-0.16663035105087,50,83.3
"Santa Clara",95.078656524447,86.597254151074,0.74545528857403,0–1,0,1,39.8,49.3,25.9,21.1,32,12.5,34.3,37.8,71.9,37.8,60.5,29.4,21.4,4.7,8.1,63.2,71.9,31.5,39.4,67,,,,2025,,,,-0.037098170000975,50,73.3
"Coppin St.",93.338812540508,88.12122720244,0.65959940809462,0–3,0,3,37.5,54.5,12,22.9,19,19.4,21,39.3,68.6,36.4,46.9,26,44,1.8,12.1,45.8,64,41.8,39.9,67.7,,,,2025,,,,-0.31807436831488,68.2,67.4
Temple,95.55075,89.908916666667,0.6681644009505,0–2,0,2,37.1,56,11.4,16.7,19,26.8,27.3,44.3,71,33,50,31.6,41.7,12.1,6.4,48.8,67.2,28.8,47.6,69.6,,,,2025,,,,-0.39443058481782,73.3,76.2
Southern,88.128140775937,88.355525287296,0.49259214168452,0–5,0,5,35.4,52.4,23.4,50,19.6,20.2,13.3,41.7,70.3,32.5,58.7,28.4,27.5,6.5,12.7,57.5,65.4,29.1,35.7,68.1,,,,2025,,,,-0.68788686599605,70.8,72
"Southern Miss",111.33925033087,124.46668511055,0.21725303104314,0–1,0,1,45.5,68.4,12.7,19.1,20.3,12.5,22.6,54.5,63.9,47.8,70.6,22.2,44.1,5.9,8.7,41.7,64.1,16.4,50,62.3,,,,2025,,,,-0.17004427483429,71.4,61.5
California,103.05474627284,81.649960821074,0.93568095514349,2–6,2,8,46.8,48.2,26.5,24.5,28.4,17.4,26.9,32.7,72.6,47.5,46.7,30.6,35.2,7.4,8.6,58.4,46.3,42.2,24.5,70.3,,,,2025,,,,0.64856087126271,64.1,64.1
"Georgia St.",78.038479516292,86.871880701437,0.22562669833605,0–2,0,2,32.3,47.2,32.8,24.1,21.4,22.1,18.7,50,74.8,31.6,44.4,22.5,34.5,8.9,13.2,39.4,59.3,34.5,37.9,74.1,,,,2025,,,,-0.33752334695085,55.3,80
"Miami FL",100.92496291474,92.059055555556,0.74219159464965,0–8,0,8,45.6,53.9,20.4,19,24.8,16.1,26.3,33.3,71.2,47.4,54.8,27.9,35.1,3.4,9,50,57.6,32.2,39.7,69,,,,2025,,,,-1.4862999446133,67.7,74.3
Georgia,97.48195680422,86.516963740763,0.79774474573323,1–11,1,12,40.6,49.8,25.9,31.6,23,19.3,29.5,37.1,70.7,40.9,49.8,26.4,33.2,4.1,10.8,41.8,67.6,24.7,37.6,67.6,,,,2025,,,,-0.63250536217394,66.5,77.4
Princeton,116.78733333333,91.962833333333,0.9398091362202,0–1,0,1,61.8,56,21.8,27.6,20.8,20.8,11.5,25.8,72.2,59.5,53.3,44.4,39.3,10,5.4,50,63,32.7,48.3,71.5,,,,2025,,,,-0.21065124538831,66.7,87.5
"Saint Louis",114.42541081941,99.936229827701,0.82592177575967,0–1,0,1,48.2,57.1,21.1,48.6,30.3,17.7,26.5,48.6,79.1,50,51,30.4,47.6,4.1,26.5,54.2,48.6,40.4,30,73.8,,,,2025,,,,-0.057490322842321,83.3,70.6
"Arizona St.",108.10720523639,95.509950781465,0.80608492181052,0–7,0,7,44.5,55.7,29.3,31.4,18.3,16.5,23.2,32.1,72.7,41.6,55.3,35.6,37.6,10.2,10.9,46.8,68.7,24.4,37.5,72,,,,2025,,,,-1.2447900094594,70.4,73.9
"Purdue Fort Wayne",124.815,89.787833333333,0.97785839287866,0–1,0,1,48.1,49.2,37,35.5,19.1,17.6,26.5,38.9,68.2,38.9,37.8,44.4,44,2.7,30.6,50,76,33.3,40.3,67.8,,,,2025,,,,-0.10124304866448,75,81.8
"Eastern Michigan",86.769576888577,110.63525286116,0.057632904021311,0–2,0,2,36.9,70.9,29.1,23.1,34.8,15.4,27.4,36.4,74.7,36.4,72.9,25,44.9,2.4,7.3,50,60.7,46.6,36.6,69.3,,,,2025,,,,-0.18725267532989,73.3,74.2
Niagara,67.257772285352,97.719638437606,0.013439128243722,0–1,0,1,33.7,50.6,23.1,41.7,49.5,18,36.1,59.1,88.8,31,50.7,30,33.3,0,2.4,68.8,50,19.2,17.9,86.9,,,,2025,,,,-0.083169047421003,50,71.4
Mercer,71.276550587314,91.716994969921,0.05217267219682,0–1,0,1,28.7,60.3,27.8,15.9,22.1,22.1,9.8,32.4,72.5,37.8,56.1,5.9,45.5,4.9,16.2,60,78.8,31.5,34.9,70.6,,,,2025,,,,-0.23477404055487,86.7,50
"Oregon St.",102.69658333333,91.392916666667,0.79265845389031,0–2,0,2,48.6,55.1,11.7,15.6,25,10.3,19,25.4,68.1,47.6,60.8,33.3,30.6,7.6,11.1,52.2,66.7,43.2,38.3,69.1,,,,2025,,,,-0.19644031413693,76.9,75
Lipscomb,78.33829319468,99.309311443069,0.061350883398524,0–1,0,1,32.8,56.2,27.9,17.3,29.9,15.6,31.9,56.4,76.8,42.3,59.4,17.1,29.4,3.1,3.8,35.3,39.5,57.4,21,73.1,,,,2025,,,,-0.16859431469048,58.8,78.6
"James Madison",85.239111111111,82.345055555556,0.59802258377688,0–3,0,3,32.1,52,21,26.6,24.5,17.6,25.7,27,77.6,33.8,50,18.6,37.3,3.8,19.1,35.1,57.1,30.3,33.7,74.8,,,,2025,,,,-0.21131101641932,73.2,73.6
Georgetown,99.053923135464,84.354337290715,0.86381433884171,0–3,0,3,37.5,54.7,18.6,7.9,21,13.9,24.2,31.7,64.9,27.3,52,37.1,39.7,4.9,13.6,50.9,70.3,36,35.6,65.2,,,,2025,,,,-0.28455086340685,56.3,86.7
"USC Upstate",62.335862888167,103.04954099795,0.003076937345917,0–3,0,3,30.1,59.3,15.5,34.9,36.6,9.6,20,36.9,72.9,32.4,61.4,16.3,37.9,2.6,19,48.8,71.7,29.1,45.5,71.8,,,,2025,,,,-0.4230992733176,56.5,71.2
"Iowa St.",111.00446693901,88.00687682572,0.93522019430915,1–9,1,10,49.6,52,31.7,26.6,25.6,14.6,25.3,28.1,70.9,51.4,48.7,31,37.8,5,13,73.2,58.3,36.3,40.9,70.1,,,,2025,,,,-0.20674280392494,72.7,69.4
"Alcorn St.",87.300325630092,97.279426409551,0.22362184449331,0–3,0,3,36.3,57.7,26.9,43.2,28.7,18,28.4,43.5,68.6,30.8,59.8,35,35.2,5.7,15,66.7,62,25,30.7,68,,,,2025,,,,-0.45437722876544,67.4,67.1
Purdue,91.75109773686,94.244018905743,0.42353194085421,0–12,0,12,41.8,54.5,17.7,28.1,26.3,15.8,21.2,36.4,71.8,40.1,54.9,30.5,36,6.3,12.5,59.6,56.9,31.2,37.2,69.7,,,,2025,,,,-1.8541797419716,62.2,74.2
Drake,111.50972222222,88.815833333333,0.93193428784771,0–3,0,3,47.9,55.2,30.5,18.2,24.8,15.5,35.9,26.4,75.2,46,56.9,33,35,8.9,10.3,65.8,65.3,53.5,39.4,74.8,,,,2025,,,,-0.73195352242423,77.2,59.5
"Mississippi St.",112.67505379755,86.227128244102,0.95591362826726,2–9,2,11,45.8,52,23.5,26.1,22.2,19.2,31.7,31.8,74,47.1,47.8,28.4,40,7.5,9.7,45.5,58.8,29.6,34.9,71.5,,,,2025,,,,0.33106276347494,73.8,76.5
"Holy Cross",113.10766666667,86.868333333333,0.95414738668658,0–1,0,1,46.9,64.6,16.3,10.8,30.7,8.8,13.3,22.6,68.3,58.3,61.8,24,45.2,0,0,65,77.1,51,47.7,68.3,,,,2025,,,,-0.010673732924326,75,57.1
Houston,90.503676845464,89.970891121301,0.51696832081778,0–7,0,7,36.9,56.5,17.3,18.9,19.2,22.5,21.8,41.2,67.9,34.5,60.2,27.7,33.7,8.6,9.8,47,67.4,33.9,38,67.1,,,,2025,,,,-1.2638852309819,66.7,66.7
Hampton,78.844822874446,97.52925741605,0.079752564285043,0–1,0,1,39.8,60,16.3,17.1,33.9,15.5,19.4,45.5,70.9,40.5,66.7,25,32,2.2,16.2,50,57.9,24.5,35.7,67.4,,,,2025,,,,-0.16859431469048,75,83.3
"Western Michigan",71.1444582775,91.835435218536,0.050412590363827,0–1,0,1,41.1,50.8,20,24.2,35.2,19.7,13.3,37.5,71.4,42.3,62.2,26.3,24.1,2.7,3.8,56.3,56.7,42.2,43.9,66.7,,,,2025,,,,-0.31750995033685,55.6,75
"New Mexico St.",96.815444444444,92.726444444444,0.621579439844,0–3,0,3,42.3,55.5,26.7,31.6,27.2,20,19.8,46.4,69.8,40.6,61.5,30.6,28.3,1.5,12.9,44.6,56.7,32.7,31.6,66.6,,,,2025,,,,-0.24016551298416,65,73.3
"Ball St.",88.183166666667,85.6755,0.58218892448114,0–2,0,2,43.1,50.4,18.6,32.2,33.4,20.6,23.4,30.4,70.4,52.7,51.4,21.3,32.6,9.7,7.3,64.1,62.7,46.1,37.4,68.9,,,,2025,,,,-0.31117216178491,63.2,73
Milwaukee,81.609568477255,112.13478526645,0.025229617763438,0–1,0,1,34.9,65.3,22.6,24,24.1,12.1,7.9,51.6,74.6,30.6,68.5,29.4,38.1,5.6,25,31.3,60,32.1,28,73.5,,,,2025,,,,-0.10156214965187,75,72.2
Albany,115.86033333333,89.480166666667,0.95125766904362,0–1,0,1,42.9,45.1,33.9,29.2,20.2,14.4,21.1,54.8,69.3,45.5,52.5,26.1,7.7,1.7,3,57.1,37.5,41.1,18.1,64.9,,,,2025,,,,-0.10387601929242,68.4,85.7
"Washington St.",75.3605,77.518333333333,0.41954077719298,0–1,0,1,33.1,43.5,4.8,30.4,27.3,19.1,23.9,40.9,73.3,31.3,51.9,23.3,11.8,9.6,21.9,52.9,58.6,48.4,24.6,72.9,,,,2025,,,,-0.1251524099052,66.7,57.1
"Tarleton St.",76.213445947926,88.661181030189,0.1493422984871,0–1,0,1,33,50.8,24,37.1,40.2,19.4,34.3,41.2,72.2,34.3,52.9,20,27.3,3.9,22.9,26.7,43.3,30,17.7,72.1,,,,2025,,,,-0.02878336390988,66.7,87
